MeSH Disease Term	MeSH Disease Term.1	symptom similarity score	similarity_score	shared_genes	sim_norm	gene_norm	repurposing_score
Hyperlipidemias	Infertility	0.365528340611149	0.365528340611149	0	0.09371866666666906	0.0	0.07497493333333526
Head and Neck Neoplasms	Neoplasms, Germ Cell and Embryonal	0.3655036135529049	0.3655036135529049	0	0.09368329936088059	0.0	0.07494663948870448
Muscular Dystrophy, Emery-Dreifuss	Bulbo-Spinal Atrophy, X-Linked	0.3655018269840118	0.3655018269840118	0	0.09368074401734838	0.0	0.07494459521387871
Hypertension	Microvascular Angina	0.3654959764731985	0.3654959764731985	0	0.09367237598574066	0.0	0.07493790078859253
Heart Diseases	Coronary Vasospasm	0.3654875783069632	0.3654875783069632	0	0.09366036402255552	0.0	0.07492829121804442
Insulin Resistance	Thromboembolism	0.3654770205636903	0.3654770205636903	0	0.0936452631993568	0.0	0.07491621055948544
Bronchiectasis	Arteriovenous Malformations	0.3654601949325839	0.3654601949325839	0	0.09362119736691736	0.0	0.07489695789353389
Acromegaly	Calcinosis	0.3654396466406999	0.3654396466406999	0	0.09359180698350346	0.0	0.07487344558680277
Sarcoma, Kaposi	Burns	0.3654178554256449	0.3654178554256449	0	0.0935606388373074	0.0	0.07484851106984593
Precursor Cell Lymphoblastic Leukemia-Lymphoma	Endometrial Hyperplasia	0.3654039373247664	0.3654039373247664	0	0.09354073166820925	0.0	0.07483258533456741
Hypertension, Renal	Blood Protein Disorders	0.3654000266293542	0.3654000266293542	0	0.09353513816981887	0.0	0.0748281105358551
Pseudopseudohypoparathyroidism	Noonan Syndrome	0.3653941874005093	0.3653941874005093	0	0.09352678627489917	0.0	0.07482142901991934
Liver Neoplasms	Lung Neoplasms	0.3653877793037149	0.3653877793037149	0	0.0935176207236795	0.0	0.0748140965789436
Carcinoma, Squamous Cell	Intestinal Neoplasms	0.3653871197703365	0.3653871197703365	0	0.0935166773879037	0.0	0.07481334191032296
Atrial Fibrillation	Hyperhomocysteinemia	0.3653827955441981	0.3653827955441981	0	0.0935104924132648	0.0	0.07480839393061184
Stroke	Lymphoma, B-Cell	0.3653652912480319	0.3653652912480319	0	0.09348545588085524	0.0	0.0747883647046842
Niemann-Pick Diseases	Congenital Disorders of Glycosylation	0.3653585362734632	0.3653585362734632	0	0.0934757941876281	0.0	0.07478063535010247
Brain Diseases	Multiple Sclerosis	0.3653239688390764	0.3653239688390764	0	0.0934263521144866	0.0	0.07474108169158929
Cryptorchidism	Congenital Disorders of Glycosylation	0.3653090968456751	0.3653090968456751	0	0.09340508058541444	0.0	0.07472406446833156
Brain Diseases	Fibromatosis, Gingival	0.3653051603528541	0.3653051603528541	0	0.09339945018878743	0.0	0.07471956015102994
Bone Diseases, Metabolic	Pseudohypoaldosteronism	0.3652727745678543	0.3652727745678543	0	0.09335312854591428	0.0	0.07468250283673143
Liver Cirrhosis	Anemia, Hemolytic	0.3652446532379491	0.3652446532379491	0	0.09331290638668627	0.0	0.07465032510934902
Hepatitis B, Chronic	Pancreatitis	0.3652311349750189	0.3652311349750189	0	0.09329357110894883	0.0	0.07463485688715907
Hypertension	Inflammation	0.365230928512595	0.365230928512595	0	0.09329327580412086	0.0	0.07463462064329669
Sarcoma	Breast Neoplasms, Male	0.365226432730344	0.365226432730344	0	0.09328684545142549	0.0	0.0746294763611404
Sepsis	Thrombocytosis	0.3652250314290705	0.3652250314290705	0	0.0932848411591982	0.0	0.07462787292735856
Leukemia, Lymphoid	Acidosis, Renal Tubular	0.3652174781935659	0.3652174781935659	0	0.0932740377070793	0.0	0.07461923016566345
Colonic Neoplasms	Bone Diseases, Metabolic	0.3652095526986391	0.3652095526986391	0	0.09326270180938233	0.0	0.07461016144750586
Heart Septal Defects, Atrial	Leukopenia	0.365209108968646	0.365209108968646	0	0.09326206713888502	0.0	0.07460965371110802
Primary Ovarian Insufficiency	Pain Insensitivity, Congenital	0.3651936460886255	0.3651936460886255	0	0.09323995046003641	0.0	0.07459196036802913
Rhabdomyolysis	Brain Diseases, Metabolic	0.3651903428968222	0.3651903428968222	0	0.09323522587883341	0.0	0.07458818070306673
Lymphoma, Large B-Cell, Diffuse	Anemia, Sickle Cell	0.3651867173408216	0.3651867173408216	0	0.09323004021758492	0.0	0.07458403217406794
Carcinoma, Hepatocellular	Hematologic Neoplasms	0.3651693193723706	0.3651693193723706	0	0.09320515576654234	0.0	0.07456412461323388
Prostatic Neoplasms	Gout	0.3651599129812612	0.3651599129812612	0	0.09319170173139396	0.0	0.07455336138511517
Cardiomyopathies	Neovascularization, Pathologic	0.3651584363487684	0.3651584363487684	0	0.0931895896923315	0.0	0.0745516717538652
Bone Diseases, Metabolic	Atherosclerosis	0.3651492140427612	0.3651492140427612	0	0.09317639895555194	0.0	0.07454111916444155
Cytomegalovirus Infections	Kidney Neoplasms	0.3651374934652135	0.3651374934652135	0	0.09315963492134888	0.0	0.07452770793707911
Collagen Diseases	Pigmentation Disorders	0.3651355397663922	0.3651355397663922	0	0.0931568405305665	0.0	0.0745254724244532
Dermoid Cyst	Carcinoma, Papillary	0.3651273328703033	0.3651273328703033	0	0.09314510214257533	0.0	0.07451608171406027
Metabolism, Inborn Errors	Kidney Diseases, Cystic	0.3651223866902006	0.3651223866902006	0	0.093138027582292	0.0	0.07451042206583361
Stevens-Johnson Syndrome	Optic Atrophy, Hereditary, Leber	0.3651219106209702	0.3651219106209702	0	0.09313734665672938	0.0	0.0745098773253835
Chromosome Disorders	Hamartoma Syndrome, Multiple	0.3651198775637604	0.3651198775637604	0	0.09313443875902012	0.0	0.07450755100721611
Arteriosclerosis	Venous Thrombosis	0.3651136548906821	0.3651136548906821	0	0.09312553842079915	0.0	0.07450043073663933
Dental Enamel Hypoplasia	Noonan Syndrome	0.3650868798937455	0.3650868798937455	0	0.0930872419321998	0.0	0.07446979354575985
Osteoporosis	Femoral Fractures	0.3650859273068324	0.3650859273068324	0	0.09308587943964966	0.0	0.07446870355171974
Nevus	DiGeorge Syndrome	0.3650522470430978	0.3650522470430978	0	0.09303770629366609	0.0	0.07443016503493287
Carcinoma	Multiple Endocrine Neoplasia	0.3650427297014799	0.3650427297014799	0	0.0930240935651332	0.0	0.07441927485210657
Encephalitis, Herpes Simplex	Epidermal Necrolysis, Toxic	0.3650296530610819	0.3650296530610819	0	0.09300538994357523	0.0	0.07440431195486018
Bipolar Disorder	Epilepsy, Temporal Lobe	0.3650283573076956	0.3650283573076956	0	0.09300353661732075	0.0	0.0744028292938566
Lymphoma, Large B-Cell, Diffuse	Carcinoma, Transitional Cell	0.3650243702009059	0.3650243702009059	0	0.09299783382713635	0.0	0.07439826706170909
Vitiligo	Cryopyrin-Associated Periodic Syndromes	0.3650154889226812	0.3650154889226812	0	0.09298513086507497	0.0	0.07438810469205998
Hepatitis C, Chronic	Thrombocytopenia	0.3650121813497506	0.3650121813497506	0	0.09298040001751116	0.0	0.07438432001400894
Musculoskeletal Abnormalities	Lissencephaly	0.3650096489947411	0.3650096489947411	0	0.09297677797023396	0.0	0.07438142237618717
Bone Diseases	Camurati-Engelmann Syndrome	0.3650075672957574	0.3650075672957574	0	0.09297380049981313	0.0	0.07437904039985051
Respiratory Hypersensitivity	alpha 1-Antitrypsin Deficiency	0.3650073852070248	0.3650073852070248	0	0.09297354005686749	0.0	0.07437883204549399
Rhabdomyolysis	Fractures, Bone	0.3649990440061617	0.3649990440061617	0	0.09296160957170195	0.0	0.07436928765736156
Magnesium Deficiency	Classical Lissencephalies and Subcortical Band Heterotopias	0.3649918327590274	0.3649918327590274	0	0.09295129526823746	0.0	0.07436103621458998
Schistosomiasis	Inflammatory Bowel Diseases	0.3649914807975411	0.3649914807975411	0	0.09295079185495683	0.0	0.07436063348396547
Crohn Disease	Mastocytosis, Systemic	0.3649747778442626	0.3649747778442626	0	0.09292690148957893	0.0	0.07434152119166314
Osteoporosis	Osteoarthritis, Hip	0.3649589865303271	0.3649589865303271	0	0.09290431504911992	0.0	0.07432345203929594
Hyperlipidemias	Hepatitis B, Chronic	0.3649542434766946	0.3649542434766946	0	0.0928975310222237	0.0	0.07431802481777897
Bone Diseases, Metabolic	Pregnancy Complications	0.3649336972340601	0.3649336972340601	0	0.09286814356986754	0.0	0.07429451485589404
Demyelinating Diseases	Hyperkalemia	0.3649141075040663	0.3649141075040663	0	0.09284012422506054	0.0	0.07427209938004843
Brain Diseases	Abnormalities, Multiple	0.3649097561213078	0.3649097561213078	0	0.09283390040809446	0.0	0.07426712032647557
Acquired Immunodeficiency Syndrome	Colonic Diseases, Functional	0.3648959968997066	0.3648959968997066	0	0.09281422048527559	0.0	0.07425137638822048
Crohn Disease	Adenomatous Polyposis Coli	0.3648889222949965	0.3648889222949965	0	0.09280410162254454	0.0	0.07424328129803563
Beckwith-Wiedemann Syndrome	Hernia, Umbilical	0.3648862713058676	0.3648862713058676	0	0.09280030989195381	0.0	0.07424024791356305
Myxoma	Calcinosis	0.3648840354411702	0.3648840354411702	0	0.09279711191710079	0.0	0.07423768953368064
Hernia	Cystadenocarcinoma, Serous	0.3648840133081444	0.3648840133081444	0	0.09279708026005999	0.0	0.07423766420804799
Achondroplasia	Noonan Syndrome	0.3648824829841922	0.3648824829841922	0	0.09279489142568109	0.0	0.07423591314054488
Gingival Hyperplasia	Nails, Malformed	0.364876140881805	0.364876140881805	0	0.09278582026678077	0.0	0.07422865621342462
Leiomyoma	Venous Thrombosis	0.364874745526392	0.364874745526392	0	0.09278382447896454	0.0	0.07422705958317163
Epilepsies, Myoclonic	Cerebral Amyloid Angiopathy	0.3648727641298374	0.3648727641298374	0	0.09278099047189653	0.0	0.07422479237751722
Carotid Artery Diseases	Optic Neuritis	0.3648665698866448	0.3648665698866448	0	0.09277213079716459	0.0	0.07421770463773168
Scleroderma, Systemic	HIV Seropositivity	0.3648630933026745	0.3648630933026745	0	0.09276715821178215	0.0	0.07421372656942572
Eosinophilia	Sarcoma, Synovial	0.36486290579765	0.36486290579765	0	0.0927668900218716	0.0	0.07421351201749729
Pheochromocytoma	Pancreatitis	0.3648528837297388	0.3648528837297388	0	0.09275255537935369	0.0	0.07420204430348296
Hypotension	Hypoxia-Ischemia, Brain	0.3648382344696434	0.3648382344696434	0	0.09273160242747998	0.0	0.07418528194198398
De Lange Syndrome	Hernia, Umbilical	0.3648182643956075	0.3648182643956075	0	0.09270303907359964	0.0	0.07416243125887971
Liver Cirrhosis	Melanoma, Experimental	0.3648167482383794	0.3648167482383794	0	0.09270087050199763	0.0	0.0741606964015981
Cleidocranial Dysplasia	Gingival Hyperplasia	0.3648150181015148	0.3648150181015148	0	0.0926983958736394	0.0	0.07415871669891153
Arthritis, Rheumatoid	Carcinoma, Basal Cell	0.3648088345201123	0.3648088345201123	0	0.09268955144854969	0.0	0.07415164115883975
Cytomegalovirus Infections	Salmonella Infections, Animal	0.3648025753732142	0.3648025753732142	0	0.09268059894153753	0.0	0.07414447915323003
Lymphoma, Non-Hodgkin	Scleroderma, Localized	0.3647982538144386	0.3647982538144386	0	0.09267441778204857	0.0	0.07413953422563886
Melanoma	Pituitary Diseases	0.3647946366708676	0.3647946366708676	0	0.09266924415316424	0.0	0.0741353953225314
Genetic Diseases, X-Linked	Corneal Opacity	0.3647862146673377	0.3647862146673377	0	0.0926571980953092	0.0	0.07412575847624736
Adenocarcinoma	Skin Ulcer	0.3647814260578696	0.3647814260578696	0	0.0926503489095433	0.0	0.07412027912763464
Hamartoma	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0.3647764120912314	0.3647764120912314	0	0.09264317739364536	0.0	0.07411454191491629
Osteochondrodysplasias	Retinitis Pigmentosa	0.364766940119981	0.364766940119981	0	0.09262962955870581	0.0	0.07410370364696466
Myocardial Infarction	Death, Sudden, Cardiac	0.3647647741454431	0.3647647741454431	0	0.09262653154829731	0.0	0.07410122523863785
Adenocarcinoma	Hypercholesterolemia	0.3647574471505185	0.3647574471505185	0	0.0926160516898584	0.0	0.07409284135188672
Chromosome Aberrations	Mental Retardation, X-Linked	0.364750152788468	0.364750152788468	0	0.09260561850647586	0.0	0.07408449480518069
Dwarfism, Pituitary	Hypertrophy	0.3647485490701529	0.3647485490701529	0	0.0926033246955628	0.0	0.07408265975645024
Wilms Tumor	Corneal Opacity	0.3647453451634753	0.3647453451634753	0	0.09259874212265555	0.0	0.07407899369812444
Polycystic Kidney Diseases	Hand Deformities, Congenital	0.3647418459882904	0.3647418459882904	0	0.09259373722488125	0.0	0.074074989779905
Lymphoma, T-Cell	Epidermal Necrolysis, Toxic	0.3647397553475371	0.3647397553475371	0	0.09259074696497707	0.0	0.07407259757198166
Liver Cirrhosis	Diabetes Mellitus	0.3647323044452421	0.3647323044452421	0	0.09258008988085219	0.0	0.07406407190468176
Vascular Diseases	Hyperlipoproteinemia Type II	0.3647199916418386	0.3647199916418386	0	0.09256247878135203	0.0	0.07404998302508163
Bone Diseases, Metabolic	Metabolic Syndrome X	0.3647189473803205	0.3647189473803205	0	0.09256098516589366	0.0	0.07404878813271493
Scoliosis	Hereditary Sensory and Autonomic Neuropathies	0.3647150088853708	0.3647150088853708	0	0.09255535190560615	0.0	0.07404428152448493
Bone Diseases, Developmental	Vitiligo	0.3647134470915734	0.3647134470915734	0	0.09255311805966032	0.0	0.07404249444772826
Wilms Tumor	WAGR Syndrome	0.3647133298001919	0.3647133298001919	0	0.09255295029687532	0.0	0.07404236023750026
Uterine Diseases	Prostatic Intraepithelial Neoplasia	0.3647040391631787	0.3647040391631787	0	0.0925396618257207	0.0	0.07403172946057655
Holoprosencephaly	Hand Deformities, Congenital	0.3646963506290592	0.3646963506290592	0	0.09252866485492926	0.0	0.07402293188394342
Failure to Thrive	Intestinal Polyps	0.3646881676440919	0.3646881676440919	0	0.09251696066720327	0.0	0.07401356853376262
Dementia	Multiple Sclerosis, Chronic Progressive	0.3646863022433152	0.3646863022433152	0	0.09251429256980828	0.0	0.07401143405584663
Hemangioma, Capillary	Pterygium	0.3646801798475509	0.3646801798475509	0	0.09250553565901783	0.0	0.07400442852721427
Bone Diseases, Metabolic	Insulin Resistance	0.3646781744442327	0.3646781744442327	0	0.09250266731488707	0.0	0.07400213385190967
Osteosarcoma	Granuloma	0.3646741547226705	0.3646741547226705	0	0.09249691787553728	0.0	0.07399753430042982
Myocardial Infarction	Cardiomyopathy, Hypertrophic	0.3646585814041097	0.3646585814041097	0	0.09247464323557637	0.0	0.0739797145884611
Sjogren-Larsson Syndrome	Periventricular Nodular Heterotopia	0.3646550984775416	0.3646550984775416	0	0.09246966157832631	0.0	0.07397572926266105
Leukemia, Promyelocytic, Acute	Lymphatic Diseases	0.3646508047902022	0.3646508047902022	0	0.09246352028357166	0.0	0.07397081622685733
Leukemia-Lymphoma, Adult T-Cell	Leukemia, Monocytic, Acute	0.3646465762434559	0.3646465762434559	0	0.09245747215991947	0.0	0.07396597772793558
Pain	Arthritis, Experimental	0.3646422430058758	0.3646422430058758	0	0.09245127429614457	0.0	0.07396101943691566
Spondylitis, Ankylosing	Aortic Aneurysm	0.3646406143403184	0.3646406143403184	0	0.09244894480299477	0.0	0.07395915584239582
Carcinoma	Hypercalcemia	0.3646211333914309	0.3646211333914309	0	0.09242108104865923	0.0	0.07393686483892739
Crohn Disease	Venous Thrombosis	0.3646197591153918	0.3646197591153918	0	0.09241911541083721	0.0	0.07393529232866977
Adenoma	Carcinoma, Papillary	0.3646150807271165	0.3646150807271165	0	0.0924124238753098	0.0	0.07392993910024785
Drug-Induced Liver Injury	Hypertension, Portal	0.3645942272851643	0.3645942272851643	0	0.09238259703335451	0.0	0.07390607762668361
Movement Disorders	Leigh Disease	0.364575029084543	0.364575029084543	0	0.09235513769608689	0.0	0.0738841101568695
Exanthema	Cholangitis, Sclerosing	0.3645608328402699	0.3645608328402699	0	0.09233483269630502	0.0	0.07386786615704402
Down Syndrome	Prader-Willi Syndrome	0.3645588495576971	0.3645588495576971	0	0.0923319959916503	0.0	0.07386559679332025
Chediak-Higashi Syndrome	Genetic Diseases, X-Linked	0.3645316313637265	0.3645316313637265	0	0.09229306559484927	0.0	0.07383445247587943
Penile Diseases	Keloid	0.3645182610900448	0.3645182610900448	0	0.09227394198729727	0.0	0.07381915358983782
Carcinoma in Situ	Uterine Cervical Neoplasms	0.3645000865532068	0.3645000865532068	0	0.09224794680438601	0.0	0.07379835744350881
Schistosomiasis mansoni	Thyroid Neoplasms	0.3644826544031547	0.3644826544031547	0	0.0922230134631306	0.0	0.07377841077050448
Metabolism, Inborn Errors	Pyruvate Dehydrogenase Complex Deficiency Disease	0.3644249047512944	0.3644249047512944	0	0.09214041368209902	0.0	0.07371233094567922
Graft vs Host Disease	Immunologic Deficiency Syndromes	0.3644020726697475	0.3644020726697475	0	0.0921077567763772	0.0	0.07368620542110176
Carcinoma, Non-Small-Cell Lung	Lymphoma, B-Cell	0.3643916581684038	0.3643916581684038	0	0.09209286083323585	0.0	0.07367428866658869
Hydrocephalus	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0.3643846777203071	0.3643846777203071	0	0.09208287664344912	0.0	0.0736663013147593
Hypersensitivity	Conjunctivitis	0.3643751076164558	0.3643751076164558	0	0.09206918844867909	0.0	0.07365535075894328
Breast Neoplasms	Mood Disorders	0.3643603796053672	0.3643603796053672	0	0.09204812285864071	0.0	0.07363849828691257
Legionnaires' Disease	Hereditary Autoinflammatory Diseases	0.3643592629285919	0.3643592629285919	0	0.09204652566707065	0.0	0.07363722053365652
Liver Neoplasms	Multiple Organ Failure	0.364354210438261	0.364354210438261	0	0.09203929905043225	0.0	0.0736314392403458
Growth Disorders	Periventricular Nodular Heterotopia	0.3643536609804048	0.3643536609804048	0	0.09203851315654116	0.0	0.07363081052523293
Amyloidosis	Staphylococcal Skin Infections	0.3643528183072709	0.3643528183072709	0	0.09203730787453343	0.0	0.07362984629962675
Carcinoma, Renal Cell	Sarcoidosis	0.3643341028280578	0.3643341028280578	0	0.09201053897749065	0.0	0.07360843118199252
Demyelinating Diseases	Lipid Metabolism, Inborn Errors	0.3643324591112678	0.3643324591112678	0	0.09200818795644455	0.0	0.07360655036515565
Blindness	Optic Nerve Diseases	0.3643179924474533	0.3643179924474533	0	0.0919874961734667	0.0	0.07358999693877337
Cushing Syndrome	Dwarfism, Pituitary	0.3643149307232293	0.3643149307232293	0	0.09198311696524061	0.0	0.07358649357219249
Severe Combined Immunodeficiency	Crohn Disease	0.3643136857070592	0.3643136857070592	0	0.09198133620882532	0.0	0.07358506896706025
Sarcoma	Gastrinoma	0.364310639549967	0.364310639549967	0	0.09197697926639023	0.0	0.07358158341311219
Marfan Syndrome	Nervous System Malformations	0.3642981507707667	0.3642981507707667	0	0.0919591164673245	0.0	0.07356729317385961
Cardiomyopathies	Hyperthyroidism	0.3642981273233495	0.3642981273233495	0	0.09195908293029932	0.0	0.07356726634423946
Sepsis	Respiratory Distress Syndrome, Newborn	0.3642873679628414	0.3642873679628414	0	0.09194369373238417	0.0	0.07355495498590735
Arachnoid Cysts	Fractures, Bone	0.3642859510383838	0.3642859510383838	0	0.0919416670941939	0.0	0.07355333367535512
Adenoma	Choroidal Neovascularization	0.3642736913179828	0.3642736913179828	0	0.09192413191972948	0.0	0.07353930553578358
