MeSH Disease Term	MeSH Disease Term.1	similarity_score	shared_genes	shared_symptoms	repurposing_score
Neoplastic Syndromes, Hereditary	Nevus	0.3976046283010352	0	2	0.12375857986265695
Tongue Neoplasms	Klippel-Trenaunay-Weber Syndrome	0.3976040033673085	0	2	0.12375804355408376
Lipoma	Aneurysm, Dissecting	0.3975910935889097	0	2	0.12374696457956645
Atherosclerosis	Dwarfism, Pituitary	0.3742856172701033	0	3	0.12374656098828093
Pituitary Neoplasms	Astrocytoma	0.3975890156599072	0	2	0.12374518133265418
Hyperinsulinism	Fibrosis	0.3742524839502462	0	3	0.12371812647956736
Growth Disorders	Retinoblastoma	0.4208608396215857	0	1	0.12371670498537295
Colonic Neoplasms	Addison Disease	0.3509403537187899	0	4	0.12371201260213976
Mitral Valve Prolapse	Upper Extremity Deformities, Congenital	0.420839180480098	0	1	0.12369811744117219
Rectal Neoplasms	Pyoderma Gangrenosum	0.3975291334552832	0	2	0.12369379133984595
Connective Tissue Diseases	Dermatomyositis	0.3509093491407988	0	4	0.12368540494716132
Marfan Syndrome	Anodontia	0.4208128408712646	0	1	0.12367551319142857
Osteoporosis	Femur Head Necrosis	0.3508704062558616	0	4	0.12365198475848553
Enterocolitis, Necrotizing	Anemia, Sickle Cell	0.3741671527277325	0	3	0.12364489652855218
Precursor Cell Lymphoblastic Leukemia-Lymphoma	Drug Toxicity	0.3741347264875768	0	3	0.1236170688248318
Dementia	Neurotoxicity Syndromes	0.37412640444234	0	3	0.12360992697279825
Brain Diseases	Carotid Artery Diseases	0.3741137110039562	0	3	0.12359903365797538
Primary Ovarian Insufficiency	Hydrocephalus	0.397410740906817	0	2	0.12359218866418581
Bone Resorption	Diabetes Mellitus	0.3507984323594035	0	4	0.12359021786054672
Basal Ganglia Diseases	Atrophy	0.3740981426308406	0	3	0.12358567311810434
Pain	Arthritis, Juvenile Rheumatoid	0.4207051114964692	0	1	0.12358306148844382
Varicose Veins	Hypoproteinemia	0.420689702303678	0	1	0.12356983755469435
Mental Retardation	Hand Deformities	0.3507661560593144	0	4	0.1235625188330999
Osteogenesis Imperfecta	Orofaciodigital Syndromes	0.3740689710227777	0	3	0.12356063848990433
Sepsis	Skin Ulcer	0.3973623080905006	0	2	0.12355062436143828
Hypophosphatemia, Familial	Oculocerebrorenal Syndrome	0.3507466648450279	0	4	0.12354579177089012
Corneal Opacity	Septo-Optic Dysplasia	0.3507423624467605	0	4	0.12354209951845202
Abnormalities, Multiple	Malformations of Cortical Development	0.3274238638351261	0	5	0.12353052039448568
Psoriasis	Infertility	0.3973382902425871	0	2	0.12353001261143184
Drug Eruptions	Porphyria Cutanea Tarda	0.4206384732550198	0	1	0.12352587356808681
Leukemia, Promyelocytic, Acute	Ovarian Hyperstimulation Syndrome	0.3973276009362985	0	2	0.12352083921214325
Histiocytosis	Histiocytosis, Sinus	0.3740147803150877	0	3	0.1235141328527798
Hemangioma	Thalassemia	0.3972797598102164	0	2	0.1234797826889118
Lung Neoplasms	Arteriovenous Malformations	0.3972669942389149	0	2	0.12346882747072138
Cleft Palate	Autistic Disorder	0.3506515154506798	0	4	0.12346413601486109
Cecal Neoplasms	Lymphoma, Large B-Cell, Diffuse	0.3739547683867438	0	3	0.12346263153305773
Skin Neoplasms	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	0.3972513233734307	0	2	0.12345537897346605
Noonan Syndrome	Williams Syndrome	0.3739395853525608	0	3	0.12344960168516933
Polycythemia	Heart Septal Defects	0.3972248546035642	0	2	0.12343266387969781
Mycobacterium Infections	AIDS-Related Opportunistic Infections	0.3738990083636847	0	3	0.12341477913346782
Intestinal Diseases	Uterine Cervical Neoplasms	0.4205039410423842	0	1	0.12341042007930446
Pigmentation Disorders	Carcinoma, Basal Cell	0.3971791339646777	0	2	0.12339342712616946
Cleidocranial Dysplasia	Rett Syndrome	0.3971786764797526	0	2	0.12339303451959863
Carcinoma, Basal Cell	Salivary Gland Neoplasms	0.4204797470776403	0	1	0.12338965718852583
Stomach Neoplasms	Lung Neoplasms	0.3039508450179777	0	6	0.12338633439173201
Histiocytoma	Arthritis, Juvenile Rheumatoid	0.3971683718860007	0	2	0.12338419127472935
Scoliosis	Lipoma	0.3971570989138011	0	2	0.12337451698227633
Colitis, Ulcerative	Multiple Endocrine Neoplasia Type 1	0.4204598462298013	0	1	0.12337257858506183
Scleroderma, Systemic	Autoimmune Diseases	0.3505423380703703	0	4	0.12337044165567446
Ear Diseases	Acro-Osteolysis	0.397139598652011	0	2	0.12335949852507051
Genetic Predisposition to Disease	Central Nervous System Diseases	0.39713288352133	0	2	0.12335373570254973
Pneumonia	Hereditary Autoinflammatory Diseases	0.4204262886146107	0	1	0.12334377995257767
Pregnancy Complications	Ductus Arteriosus, Patent	0.4204158891758912	0	1	0.12333485531320675
Pancreatitis, Chronic	Adenomatous Polyposis Coli	0.3737907923964312	0	3	0.12332190984427224
Muscular Dystrophy, Emery-Dreifuss	Polyneuropathies	0.3970933563092739	0	2	0.12331981405327098
Epilepsy	DiGeorge Syndrome	0.3411538686736408	1	4	0.12331340070656935
Mammary Neoplasms, Animal	Carcinoma	0.327168305201658	0	5	0.1233112038810328
Lupus Erythematosus, Systemic	HIV Seropositivity	0.3504678462406431	0	4	0.12330651390588653
Parkinsonian Disorders	Spinocerebellar Ataxias	0.3737707900739749	0	3	0.12330474415684255
Migraine with Aura	Glaucoma, Open-Angle	0.3970569447577349	0	2	0.12328856621623033
Neuronal Ceroid-Lipofuscinoses	Holoprosencephaly	0.3970522623183756	0	2	0.12328454781833549
Lipodystrophy	Diabetes Complications	0.3737469119524286	0	3	0.12328425231786895
Infertility, Male	Psoriasis	0.3970412715470582	0	2	0.1232751157063666
Brain Neoplasms	Exophthalmos	0.3504139316458622	0	4	0.12326024522464066
Cri-du-Chat Syndrome	Lissencephaly	0.4203159481829401	0	1	0.12324908748048828
Burns	Liver Cirrhosis, Experimental	0.3503799227622974	0	4	0.12323105932053466
Dwarfism	Giant Axonal Neuropathy	0.4202945300534695	0	1	0.12323070676911717
Heart Failure	Myocardial Stunning	0.3503771722255452	0	4	0.1232286988519313
Rubinstein-Taybi Syndrome	WAGR Syndrome	0.4202748991231701	0	1	0.12321385980476042
Leukemia-Lymphoma, Adult T-Cell	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0.396950632034118	0	2	0.1231973302616358
Head and Neck Neoplasms	Oral Submucous Fibrosis	0.3969489124809	0	2	0.12319585456734461
Acrocallosal Syndrome	Classical Lissencephalies and Subcortical Band Heterotopias	0.3969455798458547	0	2	0.12319299455088255
Seminoma	Hyperlipoproteinemia Type I	0.3969313610471021	0	2	0.12318079219510376
Hearing Loss, Sensorineural	Acidosis, Renal Tubular	0.396923897443972	0	2	0.12317438704496632
Adenocarcinoma	Leukemia, Monocytic, Acute	0.373549875526556	0	3	0.12311515866855974
Pulmonary Disease, Chronic Obstructive	Cardiomyopathy, Restrictive	0.3968503952012899	0	2	0.12311130854365629
Facial Paralysis	Leukemia, Monocytic, Acute	0.4201527269103635	0	1	0.12310901347892922
Hyperpigmentation	Keratosis	0.3502276118041803	0	4	0.12310034838409872
Cytomegalovirus Infections	Leukocytosis	0.3968372386256507	0	2	0.12310001777151913
Diabetes Mellitus	Precancerous Conditions	0.3502051582383756	0	4	0.1230810790770906
Skin Neoplasms	Cholestasis, Intrahepatic	0.4201146643501359	0	1	0.12307634877146494
Thalassemia	Craniofacial Dysostosis	0.3734966226918907	0	3	0.12306945789973116
Kidney Failure, Chronic	Urinary Bladder Neoplasms	0.3968005388383412	0	2	0.12306852257494547
Addison Disease	Lymphoma, Large B-Cell, Diffuse	0.3967991612027965	0	2	0.12306734030917588
Listeriosis	Neutropenia	0.3967952244204311	0	2	0.12306396182271703
Refractive Errors	Vitreoretinopathy, Proliferative	0.3268779213130739	0	5	0.12306200086588556
Down Syndrome	Malformations of Cortical Development	0.3734844788264818	0	3	0.12305903622003604
Drug Hypersensitivity	Necrosis	0.3734822898570575	0	3	0.12305715767993088
Precursor Cell Lymphoblastic Leukemia-Lymphoma	Breast Neoplasms, Male	0.35017056819452	0	4	0.12305139443010513
Carcinoma, Squamous Cell	Histiocytoma	0.3967763032933044	0	2	0.12304772400059492
Cushing Syndrome	Venous Thrombosis	0.3967687135031802	0	2	0.1230412105587077
Cystadenocarcinoma, Serous	Intestinal Polyps	0.3967613214406561	0	2	0.12303486680362494
Lung Diseases	Carcinoma, Small Cell	0.350139597518126	0	4	0.12302481586895914
Liver Neoplasms, Experimental	Liver Diseases, Alcoholic	0.3268340432008627	0	5	0.12302434534058998
HIV Infections	Food Hypersensitivity	0.4200538320238295	0	1	0.12302414339874991
Skin Diseases	Darier Disease	0.3967446433348557	0	2	0.12302055390812419
Carcinoma, Small Cell	Neoplasm Metastasis	0.396739170557946	0	2	0.12301585725462258
Cholelithiasis	Liver Failure, Acute	0.3967383891398553	0	2	0.12301518665355983
Colonic Neoplasms	Hypertriglyceridemia	0.35010792594351	0	4	0.12299763580767109
Lipodystrophy	Panniculitis, Nodular Nonsuppurative	0.3966998200207812	0	2	0.12298208722503537
Arthritis, Rheumatoid	Lecithin Acyltransferase Deficiency	0.3966986024430415	0	2	0.12298104231842782
Adrenoleukodystrophy	Spinocerebellar Ataxias	0.3733700579784338	0	3	0.12296084199697396
Metabolism, Inborn Errors	Epilepsies, Partial	0.3966495904342644	0	2	0.1229389809615625
Charcot-Marie-Tooth Disease	Glycogen Storage Disease	0.396646295404341	0	2	0.1229361532172413
Hodgkin Disease	Conjunctivitis	0.3966345974091545	0	2	0.12292611417655669
Leukopenia	Granuloma	0.3733171312761203	0	3	0.12291542110994531
Glioblastoma	Neuronal Ceroid-Lipofuscinoses	0.3966072538537406	0	2	0.12290264835520134
Stevens-Johnson Syndrome	Neutropenia	0.4199057437132535	0	1	0.12289705627389756
Coronary Artery Disease	Aneurysm, Dissecting	0.3499482288810319	0	4	0.12286058622935689
Lung Neoplasms	Granuloma	0.4198605389754638	0	1	0.12285826225880582
Blindness	Osteopetrosis	0.3499392136199257	0	4	0.12285284947005884
HIV Infections	Amyloidosis	0.396544665773999	0	2	0.12284893622172197
Burkitt Lymphoma	Neuroendocrine Tumors	0.3964977222011386	0	2	0.12280864996494775
Pre-Eclampsia	Diabetic Retinopathy	0.3265675765404488	0	5	0.12279566772512333
Abnormalities, Multiple	Clubfoot	0.419782779457661	0	1	0.12279153022905259
Hypertriglyceridemia	Diabetic Angiopathies	0.3498511088927488	0	4	0.12277723933973012
Parkinson Disease	Niemann-Pick Diseases	0.3964343947255068	0	2	0.12275430329321586
Hyperglycemia	Hypertension, Pregnancy-Induced	0.3265101038202849	0	5	0.12274634551505376
Corneal Opacity	Dandy-Walker Syndrome	0.3964227271130802	0	2	0.12274429032655144
Asthma	Carcinoma, Adenoid Cystic	0.3731091097586421	0	3	0.12273690022290903
Growth Disorders	Tobacco Use Disorder	0.3731055678218396	0	3	0.12273386058687778
Arthritis, Rheumatoid	Polycystic Kidney, Autosomal Dominant	0.3964028523138204	0	2	0.12272723407757999
Hodgkin Disease	Amyloidosis	0.3963797833797345	0	2	0.12270743667091784
Melanoma	Pituitary Neoplasms	0.3730515414718045	0	3	0.12268749599898073
Endometrial Neoplasms	Fibrosis	0.3730455277099367	0	3	0.12268233508045613
Food Hypersensitivity	Dermatitis, Atopic	0.3264340010280636	0	5	0.12268103526187427
Dwarfism	Metabolic Diseases	0.3264136111778144	0	5	0.12266353700401544
Colonic Neoplasms	Digestive System Neoplasms	0.3264085663836761	0	5	0.12265920763878724
Tobacco Use Disorder	Hemangioma, Capillary	0.4196285831421656	0	1	0.12265920130772912
Neuronal Ceroid-Lipofuscinoses	Hand Deformities, Congenital	0.3963222926040897	0	2	0.12265809896591053
Arthritis, Rheumatoid	Carcinoma, Non-Small-Cell Lung	0.3963132213804088	0	2	0.12265031418038619
Metabolism, Inborn Errors	Prader-Willi Syndrome	0.3962781068232914	0	2	0.12262017940413572
Hypercalcemia	Tuberous Sclerosis	0.4195783521288248	0	1	0.12261609381977771
Alcoholism	Hyponatremia	0.3962635479772741	0	2	0.12260768522499148
Burkitt Lymphoma	Duane Retraction Syndrome	0.396260101654207	0	2	0.12260472764320661
Connective Tissue Diseases	Thrombocytopenia	0.39624068316099	0	2	0.1225880629891072
Disseminated Intravascular Coagulation	Skin Diseases, Vascular	0.3729207775821325	0	3	0.12257527642737315
Asthma	Yellow Nail Syndrome	0.3962164693173969	0	2	0.12256728303860402
Carcinoma	Fibroma	0.3961836806871674	0	2	0.12253914433726086
Craniofacial Abnormalities	Hereditary Sensory and Motor Neuropathy	0.3728775622493612	0	3	0.12253818968926344
Brucellosis	Epidermal Necrolysis, Toxic	0.4194745368415142	0	1	0.12252700112685204
Kidney Neoplasms	Malnutrition	0.3728631083531779	0	3	0.12252578557646272
Uterine Neoplasms	Hypertrophy, Left Ventricular	0.3961652834886788	0	2	0.12252335614268857
Tuberculosis	Leukemia, Promyelocytic, Acute	0.4194628160417001	0	1	0.12251694251558455
Leukemia	Skin Ulcer	0.396153110572805	0	2	0.12251290953232848
Precursor Cell Lymphoblastic Leukemia-Lymphoma	Liddle Syndrome	0.4194559281505978	0	1	0.12251103143271053
Headache	Prolactinoma	0.372842740671025	0	3	0.12250830634292535
Colorectal Neoplasms	Hypercholesterolemia	0.3961411967898841	0	2	0.12250268530590813
Cushing Syndrome	Diabetic Cardiomyopathies	0.3961240498733662	0	2	0.12248797008421464
Carcinoma, Papillary	Gallbladder Neoplasms	0.3961184778681593	0	2	0.12248318827450491
Leukemia, Myelogenous, Chronic, BCR-ABL Positive	Thrombocytosis	0.3961167276394901	0	2	0.12248168625501034
Epilepsy	Lipid Metabolism, Inborn Errors	0.3728108789898981	0	3	0.12248096313513515
Breast Neoplasms, Male	Endometrial Neoplasms	0.3727740323037418	0	3	0.1224493418722162
Leukemia, Lymphoid	Brain Neoplasms	0.3960745932396357	0	2	0.12244552715700964
Schistosomiasis	Bone Resorption	0.3960609644498296	0	2	0.12243383113789148
Clubfoot	Muscular Dystrophy, Facioscapulohumeral	0.3960538018399677	0	2	0.12242768429557661
Polycythemia	Multiple Organ Failure	0.41935059903645	0	1	0.12242063959672954
Stevens-Johnson Syndrome	Seizures	0.3960146767249215	0	2	0.12239410771980642
Brain Neoplasms	Neoplasms, Radiation-Induced	0.3493920510425541	0	4	0.12238328290863015
Hypertension, Pulmonary	Sudden Infant Death	0.3493561156331878	0	4	0.12235244368952505
Hyperthyroidism	Abnormalities, Drug-Induced	0.3959484827610748	0	2	0.12233730107169802
Premature Birth	Thrombophilia	0.3958782569908715	0	2	0.12227703438899382
Arthritis, Rheumatoid	Prostatic Diseases	0.3958632547281345	0	2	0.12226415967639762
Muscular Dystrophies	Maple Syrup Urine Disease	0.395854751415169	0	2	0.12225686226316967
Alcoholism	Epilepsy, Absence	0.3958510093062343	0	2	0.1222536508424738
Infection	Endotoxemia	0.3958458852264399	0	2	0.1222492534355073
Cytomegalovirus Infections	Liver Neoplasms	0.3725390331735675	0	3	0.1222476692102722
Gonadal Dysgenesis	Rubinstein-Taybi Syndrome	0.4191444249912464	0	1	0.12224370418216378
Vertebral Artery Dissection	Calcinosis	0.4191393004634739	0	1	0.12223930639074934
Lymphoma, Large B-Cell, Diffuse	Soft Tissue Neoplasms	0.4191371799275757	0	1	0.12223748657925039
Epilepsy	Dandy-Walker Syndrome	0.3958301658895224	0	2	0.1222357633408087
Leukemia, Lymphoid	Wiskott-Aldrich Syndrome	0.3725232146589411	0	3	0.12223409400277957
Genital Diseases, Male	Keratosis	0.3958251735797424	0	2	0.12223147901685466
Epilepsy, Temporal Lobe	Lissencephaly	0.4191153577927168	0	1	0.12221875915662957
Brain Diseases	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0.3958098645669156	0	2	0.12221834105601952
Acquired Immunodeficiency Syndrome	Immunologic Deficiency Syndromes	0.349193206380816	0	4	0.12221263745893707
Osteonecrosis	Fractures, Bone	0.3724414542714117	0	3	0.12216392848777358
Gastrointestinal Diseases	Adenomatous Polyposis Coli	0.3258092453656847	0	5	0.12214487950077378
Bone Diseases, Metabolic	Lipomatosis	0.3724026453319226	0	3	0.12213062324903426
Acromegaly	Wilms Tumor	0.3957034412051524	0	2	0.12212701015345875
Pain	Sarcoma, Ewing's	0.3490785136504647	0	4	0.12211420991063754
Adenocarcinoma	Intestinal Diseases	0.3956874596497042	0	2	0.12211329502682466
Metal Metabolism, Inborn Errors	DiGeorge Syndrome	0.349068898851655	0	4	0.12210595863724527
Fibrosarcoma	Hyperalgesia	0.3956592483190825	0	2	0.12208908449404847
Pulmonary Embolism	Respiratory Distress Syndrome, Adult	0.3723426950451212	0	3	0.1220791748291419
Diabetes Mellitus	Thrombophilia	0.3723341239564918	0	3	0.12207181925187502
Anemia	Splenomegaly	0.3396859830983067	1	4	0.12205368374001171
De Lange Syndrome	Gingival Hyperplasia	0.3956124213508323	0	2	0.12204889830556863
Retinal Diseases	Vitreoretinopathy, Proliferative	0.3256849505500055	0	5	0.12203821158959782
Malabsorption Syndromes	Uterine Cervical Neoplasms	0.3955787913524125	0	2	0.12202003755490341
Arthritis, Rheumatoid	Osteitis Deformans	0.4188765609969439	0	1	0.12201382739610987
Hepatitis C	Nephritis, Interstitial	0.3722658141243096	0	3	0.12201319679789863
Crohn Disease	Appendicitis	0.348941597120619	0	4	0.1219967102372658
Endometrial Neoplasms	Sexual Dysfunctions, Psychological	0.3489179879441772	0	4	0.12197644920287054
Lipid Metabolism, Inborn Errors	Sjogren-Larsson Syndrome	0.4188189618480326	0	1	0.12196439668682152
Muscle Hypotonia	Wolf-Hirschhorn Syndrome	0.3721710015752321	0	3	0.12193183011733272
Thalassemia	Exostoses, Multiple Hereditary	0.3721571702039733	0	3	0.121919960245908
Angelman Syndrome	Gonadal Dysgenesis, 46,XY	0.4187482501255449	0	1	0.12190371296729385
Fetal Diseases	Fibrosarcoma	0.3954428794332276	0	2	0.121903400023047
Metal Metabolism, Inborn Errors	Hypobetalipoproteinemias	0.3954407854795036	0	2	0.12190160302396369
Autoimmune Diseases	Immunologic Deficiency Syndromes	0.3488253589056647	0	4	0.12189695637770015
Primary Ovarian Insufficiency	Amenorrhea	0.3721239204769275	0	3	0.12189142583832414
Carcinoma, Squamous Cell	Addison Disease	0.4187293598558493	0	1	0.12188750162654752
Bone Diseases, Developmental	Polycystic Kidney Diseases	0.3954129172509401	0	2	0.12187768693613008
Carcinoma, Squamous Cell	Hypotension	0.4187105742023464	0	1	0.12187138006581888
Darier Disease	Keloid	0.3720979891886457	0	3	0.12186917200303737
Hepatitis C, Chronic	Kidney Failure, Chronic	0.325469352066132	0	5	0.12185318826580245
Huntington Disease	Obsessive-Compulsive Disorder	0.3720724874734469	0	3	0.12184728682080517
Eosinophilia	Anemia, Sickle Cell	0.3953705280768729	0	2	0.12184130919479377
Malabsorption Syndromes	Pancreatic Neoplasms	0.39534058272426	0	2	0.12181561055084636
Achondroplasia	Polydactyly	0.3953316866199959	0	2	0.12180797605012912
Atherosclerosis	Kidney Failure, Chronic	0.3253967592636976	0	5	0.12179089023221373
Malaria, Falciparum	Heat Stress Disorders	0.4186068053482392	0	1	0.1217823272211587
Paraganglioma	von Hippel-Lindau Disease	0.3952933055208403	0	2	0.12177503797742516
Lymphoma, Non-Hodgkin	Hematologic Diseases	0.3719687149515859	0	3	0.12175823082853476
Cystic Fibrosis	Fibrosarcoma	0.3952599879208551	0	2	0.12174644532232205
Carcinoma, Small Cell	Hypereosinophilic Syndrome	0.3719503734948486	0	3	0.12174249047068154
Bone Diseases	Kidney Neoplasms	0.3952459736164487	0	2	0.12173441846046587
Carcinoma, Renal Cell	Carcinoma, Pancreatic Ductal	0.3253186647570044	0	5	0.12172387072011451
Ovarian Hyperstimulation Syndrome	Intestinal Polyps	0.3952313266290352	0	2	0.12172184863972249
Venous Thrombosis	Granulomatous Disease, Chronic	0.418526963503156	0	1	0.12171380816995835
Ectodermal Dysplasia	Coffin-Lowry Syndrome	0.4185176541606227	0	1	0.12170581903447414
Hodgkin Disease	Carcinoma	0.3951802046364031	0	2	0.12167797652696039
Gaucher Disease	alpha-Thalassemia	0.3951637515559826	0	2	0.12166385674480155
Pneumonia	Hemangiosarcoma	0.3951428580941331	0	2	0.12164592629516416
Rickets	Pseudohypoaldosteronism	0.301900547978443	0	6	0.12162680080778972
Amyloidosis	Acidosis, Renal Tubular	0.3951182473439682	0	2	0.12162480572550714
Cardiomyopathies	Acidosis, Lactic	0.3951180610562367	0	2	0.12162464585622305
Leukemia, Myelogenous, Chronic, BCR-ABL Positive	Neoplasm Metastasis	0.3951031117964141	0	2	0.12161181662991792
Lymphoma, Non-Hodgkin	Liver Failure, Acute	0.3717925545227353	0	3	0.12160705264081488
